Airport_ID,Name,Country_ID,geom
AAV,Allah Valley Airport,Philippines,01010000C00000006010305F40000000A09F77194000000000009884400000000000000000
BPH,Bislig Airport,Philippines,01010000C0000000A09B945F40000000805364204000000000000028400000000000000000
MXI,Mati National Airport,Philippines,01010000C06F641EF983915F4035B6D782DECB1B4000000000008063400000000000000000
BAT,Chafei Amsei Airport,Brazil,01010000C0C2FFFF7F0B4C48C0280000C0A19534C00000000000A89D400000000000000000
QHP,Base de Aviação de Taubaté Airport,Brazil,01010000C0000000400CC246C000000000440A37C00000000000D09D400000000000000000
TOQ,Barriles Airport,Chile,01010000C000000080068451C0000000201F2436C0000000000026AB400000000000000000
CNR,Chañaral Airport,Chile,01010000C000000000DEA651C0000000C01E553AC000000000004058400000000000000000
TLX,Panguilemo Airport,Chile,01010000C00000004082E651C0000000C05BB041C000000000003077400000000000000000
ZIC,Victoria Airport,Chile,01010000C0000000804F1652C0000000E06F1F43C00000000000F091400000000000000000
TTC,Las Breas Airport,Chile,01010000C0000000C00E9851C0FFFFFFFF759039C0000000000028A4400000000000000000
API,Gomez Nino Apiay Air Base,Colombia,01010000C0645DDC46036452C0AED3484BE54D10400000000000DC92400000000000000000
CVE,Coveñas Airport,Colombia,01010000C063EE5A423EEC52C0E89FE06245CD22400000000000003F400000000000000000
PAL,German Olano Air Base,Colombia,01010000C0FC1873D712AA52C00113B87537EF15400000000000B081400000000000000000
PZA,Paz De Ariporo Airport,Colombia,01010000C08D28ED0DBEF851C0C58F31772D8117400000000000208C400000000000000000
TQS,Tres Esquinas Air Base,Colombia,01010000C0E5D022DBF9CE52C0CAC342AD69DEE73F00000000004882400000000000000000
RIJ,Juan Simons Vela Airport,Peru,01010000C0000000803D4A53C0000000207D4518C0000000000026A5400000000000000000
JAE,Shumba Airport,Peru,01010000C07842AF3F89B153C0E622BE13B35E16C000000000005AA3400000000000000000
IKU,Issyk-Kul International Airport,Kyrgyzstan,01010000C0CBA2B08BA22D534008556AF6404B4540000000000031B5400000000000000000
RTC,Ratnagiri Airport,India,01010000C086AE44A0FA54524020425C397B03314000000000001073400000000000000000
HIM,Hingurakgoda Air Force Base,Sri Lanka,01010000C0D712F241CF3E54400C0742B28019204000000000004065400000000000000000
RDP,Kazi Nazrul Islam Airport,India,01010000C0643BDF4F8DCF55408FC2F5285C9F37400000000000C072400000000000000000
PUT,Sri Sathya Sai Airport,India,01010000C00CF5FF5FA172534084270000714C2C4000000000005898400000000000000000
ABH,Alpha Airport,Australia,01010000C0A69BC420B052624072FA7ABE66A537C000000000009C93400000000000000000
ARY,Ararat Airport,Australia,01010000C0000000E0A5DF6140000000609AA742C00000000000808F400000000000000000
BLN,Benalla Airport,Australia,01010000C00000006039406240000000A0A44642C00000000000C881400000000000000000
BZD,Balranald Airport,Australia,01010000C0000000007FF2614001000020D24F41C00000000000406A400000000000000000
BWQ,Brewarrina Airport,Australia,01010000C0000000E0245A62400100008051F93DC00000000000E079400000000000000000
CVC,Cleve Airport,Australia,01010000C0000000002910614000000080D7DA40C000000000006882400000000000000000
CWW,Corowa Airport,Australia,01010000C0000000806C4B62400000006052FF41C00000000000507D400000000000000000
CYG,Corryong Airport,Australia,01010000C0000000806A7C624000000000661742C00000000000188E400000000000000000
CMD,Cootamundra Airport,Australia,01010000C000000060E580624000000000DC4F41C000000000005891400000000000000000
DRN,Dirranbandi Airport,Australia,01010000C0000000A0F1866240000000A079973CC00000000000B881400000000000000000
DNQ,Deniliquin Airport,Australia,01010000C0A54300A0451E624054F3FF5F9AC741C00000000000C073400000000000000000
DYA,Dysart Airport,Australia,01010000C0000000E0A58B624000000080489F36C00000000000F084400000000000000000
ECH,Echuca Airport,Australia,01010000C00000004062186240000000201F1442C000000000003074400000000000000000
FRB,Forbes Airport,Australia,01010000C06AFAEC80EB7D62404E61A5828AAE40C00000000000C087400000000000000000
GUH,Gunnedah Airport,Australia,01010000C00000004008C86240000000A00AF63EC00000000000F88A400000000000000000
HXX,Hay Airport,Australia,01010000C0000000608F1A6240000000E0044441C000000000001073400000000000000000
HTU,Hopetoun Airport,Australia,01010000C00000002085CB6140000000008FDB41C000000000000070400000000000000000
KRA,Kerang Airport,Australia,01010000C0000000400CFE6140000000E02DE041C00000000000C06F400000000000000000
KPS,Kempsey Airport,Australia,01010000C0000000E0A3186340010000E00B133FC00000000000004B400000000000000000
KGY,Kingaroy Airport,Australia,01010000C000000080E9FA624000000040AF943AC000000000005097400000000000000000
TGN,Latrobe Valley Airport,Australia,01010000C0CB82893F0A4F6240C861307F851A43C000000000008066400000000000000000
MRG,Mareeba Airport,Australia,01010000C000000080682D624000000020B71131C000000000006098400000000000000000
RPM,Ngukurr Airport,Australia,01010000C000000060E7D76040FFFFFFDF12722DC000000000008046400000000000000000
QRM,Narromine Airport,Australia,01010000C00000004033876240000000407B1B40C000000000007088400000000000000000
PPI,Port Pirie Airport,Australia,01010000C000000000D73F614000000040949E40C000000000000044400000000000000000
SIO,Smithton Airport,Australia,01010000C000000020B022624000000040E16A44C00000000000003F400000000000000000
SNB,Snake Bay Airport,Australia,01010000C0000000A0ED5460400000004079D826C00000000000A065400000000000000000
SWC,Stawell Airport,Australia,01010000C000000040B6D76140000000802D8942C000000000003889400000000000000000
TYB,Tibooburra Airport,Australia,01010000C000000020DBC16140010000407B733DC000000000004082400000000000000000
TUM,Tumut Airport,Australia,01010000C000000040B687624000000060A3A141C00000000000708B400000000000000000
WGT,Wangaratta Airport,Australia,01010000C000000000D3496240000000E0383542C00000000000807F400000000000000000
WKB,Warracknabeal Airport,Australia,01010000C00000008068CD6140000000C0192942C00000000000D078400000000000000000
QRR,Warren Airport,Australia,01010000C000000020B279624000000080B9BB3FC00000000000E884400000000000000000
SXE,West Sale Airport,Australia,01010000C0E5D53906E45E6240014C1938A00B43C000000000000052400000000000000000
WWY,West Wyalong Airport,Australia,01010000C0E02900A01C66624032F7FF1FF6F740C00000000000D88A400000000000000000
NGA,Young Airport,Australia,01010000C0000000A0EF87624000000080B72041C00000000000CC93400000000000000000
LHK,Guangzhou MR Air Base,China,01010000C0000000E07AEC5B40000000E0D731404000000000000000000000000000000000
WDS,Shiyan Wudangshan Airport,China,01010000C0CF81E50819BA5B40AC8F87BEBB4B404000000000000000000000000000000000
HTT,Huatugou Airport,China,01010000C0D72FD80DDBB556405B28999CDA194340000000000002A7400000000000000000
UUN,Baruun Urt Airport,Mongolia,01010000C0000000803D525C40000000C08454474000000000000AA9400000000000000000
BFU,Bengbu Airport,China,01010000C02A6D8DE27E545D4054209F86826C404000000000000059400000000000000000
RUG,Rugao Air Base,China,01010000C0000000201B205E40000000600221404000000000000000000000000000000000
WHU,Wuhu Air Base,China,01010000C060CAC0012D9A5D404ED1915CFE633F4000000000000000000000000000000000
SXJ,Shanshan Airport,China,01010000C001000000D78F5640000000A0B274454000000000000000000000000000000000
YKH,Yingkou Lanqi Airport,China,01010000C01E166A4DF3965E40C6A52A6D7145444000000000000000000000000000000000
HYD,Rajiv Gandhi International Airport,India,01010000C0950500C0829B534042D2FF9F373B31400000000000A09F400000000000000000
PKO,Parakou Airport,Benin,01010000C0000000E09FE004400000002023B722400000000000C893400000000000000000
KDC,Kandi Airport,Benin,01010000C0FB3C4679E6850740609335EA214A26400000000000B88D400000000000000000
HMG,Hermannsburg Airport,Australia,01010000C000000080C29960400000008014EE37C000000000008882400000000000000000
BIB,Baidoa Airport,Somalia,01010000C00000000076D04540000000C058D108400000000000709C400000000000000000
KCS,Kings Creek Airport,Australia,01010000C000000060B87A6040000000605D6C38C000000000003883400000000000000000
BMR,Baltrum Airport,Germany,01010000C0000000004B7E1D40000000C0C3DC4A400000000000001C400000000000000000
MVW,Skagit Regional Airport,United States,01010000C0016600A0F19A5EC031170080463C484000000000000062400000000000000000
GOO,Goondiwindi Airport,Australia,01010000C0000000803DCA6240010000807A853CC000000000005086400000000000000000
APT,Marion County Brown Field,United States,01010000C09A5C8C81756555C030F31DFCC487414000000000000884400000000000000000
DCU,Pryor Field Regional Airport,United States,01010000C00DF5FF5F81BC55C0DFE6FF9F8B53414000000000008082400000000000000000
GLW,Glasgow Municipal Airport,United States,01010000C05A12FB5F097D55C0AFB707001284424000000000006086400000000000000000
DKV,Docker River Airport,Australia,01010000C0000000803D226040FFFFFFFF28DC38C000000000006882400000000000000000
RNZ,Jasper County Airport,United States,01010000C0FEFCFFBFAFCB55C0A9E6FFBF547944400000000000D085400000000000000000
AXF,Alxa Left Banner Bayanhot Airport,China,01010000C019C5724BAB655A4087A2409FC85F43400000000000D0B1400000000000000000
NIS,Simberi Airport,Papua New Guinea,01010000C0F0A5A9CBEDFF62406BF4182A3B4C05C000000000000024400000000000000000
BUL,Bulolo Airport,Papua New Guinea,01010000C07613000CC95462400D11D1407ADD1CC0000000000080A1400000000000000000
TBR,Statesboro Bulloch County Airport,United States,01010000C0CA020060296F54C0C9FFFF1FC93D404000000000006067400000000000000000
AMT,Amata Airport,Australia,01010000C0000000C09F66604000000080B91B3AC00000000000B885400000000000000000
EDD,Erldunda Airport,Australia,01010000C0822400C020A8604079120040AF3439C000000000000000000000000000000000
FIK,Finke Airport,Australia,01010000C0BA2700E0A7D26040F4EAFF3F3E9839C000000000000000000000000000000000
JJG,Humberto Ghizzo Bortoluzzi Regional Airport,Brazil,01010000C0BA6B09F9A08748C022FDF675E0AC3CC00000000000005E400000000000000000
WKI,Hwange (Town) Airport,Zimbabwe,01010000C051C1E10511853A40F986C267EB5C32C0000000000088A3400000000000000000
KLJ,Klaipėda Airport,Lithuania,01010000C0C2F3FF1F283E3540FDF9FF7F1FDB4B400000000000804D400000000000000000
ETB,West Bend Municipal Airport,United States,01010000C0FDF9FF7F2F0856C0D31100A00AB645400000000000B88B400000000000000000
GLR,Gaylord Regional Airport,United States,01010000C0BD0A00C0072D55C054F3FF5FBA8146400000000000C094400000000000000000
AID,Anderson Municipal Darlington Field,United States,01010000C05BFFFF5F3B6755C0B11800A0E60D44400000000000B88C400000000000000000
QND,Cenej Airport,Serbia,01010000C0FED5E3BED5D633402DEA93DC61B146400000000000A070400000000000000000
GUU,Grundarfjörður Airport,Iceland,01010000C0FFFFFFFF853937C000000020733F504000000000000031400000000000000000
PCD,Prairie Du Chien Municipal Airport,United States,01010000C0160000C0EAC756C01D000060788245400000000000A884400000000000000000
OTJ,Otjiwarongo Airport,Namibia,01010000C01F0000402AA93040F7FFFF7F486F34C00000000000FBB2400000000000000000
TSM,Taos Regional Airport,United States,01010000C070E01F00026B5AC08DA90540A63A42400000000000B7BB400000000000000000
RTN,Raton Municipal-Crews Field,United States,01010000C03188FEBF20205AC0655AF67FE95E42400000000000D0B8400000000000000000
PPA,Perry Lefors Field,United States,01010000C034010080BE3F59C0D0FFFFBF76CE414000000000005AA9400000000000000000
FLP,Marion County Regional Airport,United States,01010000C0AF0EFC7FC72557C0E13BF73F3C25424000000000007886400000000000000000
BGD,Hutchinson County Airport,United States,01010000C0C696FF3F375959C038030020B7D941400000000000DEA7400000000000000000
HLE,St. Helena Airport,United Kingdom,01010000C00D52F014729516C08A1F63EE5AEA2FC00000000000C88F400000000000000000
BNJ,Bonn-Hangelar Airport,Germany,01010000C0050900C040A71C40551600006B6249400000000000A068400000000000000000
SQA,Santa Ynez Airport,United States,01010000C047270120DD045EC0B46701A0AB4D414000000000001085400000000000000000
HXD,Delingha Airport,China,01010000C0C3F352B131515840C652245F09904240000000008039C3400000000000000000
BAR,Qionghai Bo'ao Airport,China,01010000C075029A081B9D5B40C1FF56B2632333400000000000003E400000000000000000
ZBO,Bowen Airport,Australia,01010000C000000040E186624000000040AF0434C000000000000020400000000000000000
UCB,Ulanqab Jining Airport,China,01010000C0BE88B663EA465C402EC901BB9A90444000000000000000000000000000000000
GII,Siguiri Airport,Guinea,01010000C0EEFFFFFF805522C044000020B2DD264000000000004094400000000000000000
NZE,Nzérékoré Airport,Guinea,01010000C015000000526721C02C0000205D391F400000000000E499400000000000000000
OCM,Boolgeeda,Australia,01010000C09A99999999515D400AD7A3703D8A36C000000000003C9D400000000000000000
WGN,Shaoyang Wugang Airport,China,01010000C00C022B8716A95B405A643BDF4FCD3A4000000000009096400000000000000000
TXF,9 de Maio - Teixeira de Freitas Airport,Brazil,01010000C00B00006091D543C07AFFFF9F458631C000000000008075400000000000000000
SPA,Spartanburg Downtown Memorial Airport,United States,01010000C00D000040377D54C0070000A03575414000000000000889400000000000000000
BJW,Bajawa Soa Airport,Indonesia,01010000C0BE7DFFE1AC435E40E3FAEEEA346A21C00000000000E6B0400000000000000000
NBN,Annobón Airport,Equatorial Guinea,01010000C011C64FE3DE7C1640DDD0949D7E90F6BF00000000008054400000000000000000
PPF,Tri-City Airport,United States,01010000C0676902A065E057C059EBF61F3AAA42400000000000208C400000000000000000
AYS,Waycross Ware County Airport,United States,01010000C080FEFFDF4F9954C02ECEFFFFC43F3F400000000000C061400000000000000000
DSS,Blaise Diagne International Airport,Senegal,01010000C0B3B794F3C51231C0D7A3703D0A572D4000000000002072400000000000000000
PMH,Greater Portsmouth Regional Airport,United States,01010000C0D10B00203AB654C0AEEFFF7F956B43400000000000B884400000000000000000
NAC,Naracoorte Airport,Australia,01010000C00000004033976140000000401E7E42C000000000002065400000000000000000
PGZ,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,Brazil,01010000C043AD69DE711249C03A92CB7F482F39C0000000000038A4400000000000000000
PQM,Palenque International Airport,Mexico,01010000C01F679AB0FD0057C0A8C30AB77C88314000000000000069400000000000000000
CUD,Caloundra Airport,Australia,01010000C00000004033236340000000C0CCCC3AC000000000000028400000000000000000
CLP,Clarks Point Airport,United States,01010000C05D8B16A0EDD063C0DE30FA9FB66A4D4000000000000054400000000000000000
JOJ,Doris Lake,Canada,01010000C0ACECFF3F75A55AC024FFFF7F0408514000000000000049400000000000000000
ECI,Costa Esmeralda Airport,Nicaragua,01010000C08FFD2C96228255C03755F7C8E6DA264000000000000055400000000000000000
QGQ,Attu Heliport,Greenland,01010000C0DD12006D99CF4AC0DBCDF9D133FC504000000000000040400000000000000000
QPW,Kangaatsiaq Heliport,Greenland,01010000C0F6F4FF14E8BA4AC08A698B940214514000000000000031400000000000000000
QJE,Kitsissuarsuit Heliport,Greenland,01010000C04F160024C88F4AC021857142E836514000000000000032400000000000000000
XIQ,Ilimanaq Heliport,Greenland,01010000C03A0700E3A18E49C0CA701CB62D4551400000000000004A400000000000000000
QQT,Qeqertaq Heliport,Greenland,01010000C0E119007084A649C0634E3B30BC7F514000000000004051400000000000000000
QJI,Ikamiut Heliport,Greenland,01010000C045FEFF9187EA49C0F0C04E9A9728514000000000008048400000000000000000
QFG,Eqalugaarsuit Heliport,Greenland,01010000C0FB1680FBFFF446C042733EF9524F4E4000000000000022400000000000000000
QRY,Ikerassaarsuk Heliport,Greenland,01010000C0B6FCFFB981B84AC0E8ABC431040951400000000000A064400000000000000000
NPR,Novo Progresso Airport,Brazil,01010000C02B14E97E4EB34BC0C007AF5DDA801CC00000000000D088400000000000000000
SMT,Adolino Bedin Regional Airport,Brazil,01010000C0466117450FD64BC0A4FD0FB056F528C00000000000C893400000000000000000
ENO,Encarnación Airport,Paraguay,01010000C021C8410933EB4BC0EB387EA8343A3BC000000000009884400000000000000000
UZR,Urzhar Airport,Kazakhstan,01010000C038BEF6CC926A5440E4839ECDAA8B474000000000000000000000000000000000
RDB,Red Dog Airport,United States,01010000C028E5FF9FC45C64C0EE0100E00D0251400000000000488E400000000000000000
EBH,El Bayadh Airport,Algeria,01010000C07B14AE47E17AF13F800BC6925FDC404000000000008DB1400000000000000000
ZIS,Alzintan Airport,Libya,01010000C0551344DD07802840D06394675EC63F40000000000040A0400000000000000000
MYZ,Monkey Bay Airport,Malawi,01010000C0C31600C0B8754140E16C00A0CD2A2CC00000000000B098400000000000000000
BCU,Sir Abubakar Tafawa Balewa International Airport,Nigeria,01010000C0B0726891ED7C2340F0DB10E335F724400000000000B49E400000000000000000
GMO,Gombe Lawanti International Airport,Nigeria,01010000C085A5047CF3CA25400CA98B25BF9824400000000000D898400000000000000000
KDA,Kolda North Airport,Senegal,01010000C0010000C0AAEF2DC00100004008CC294000000000008040400000000000000000
KIY,Kilwa Masoko Airport,Tanzania,01010000C0E78F696D1AC14340A64412BD8CD221C000000000000049400000000000000000
QSI,Moshi Airport,Tanzania,01010000C0FFFFFFDFD7A942400000008019E80AC00000000000E2A5400000000000000000
MNS,Mansa Airport,Zambia,01010000C0FFFFFFBF62DF3C40000000E0244626C0000000000005B0400000000000000000
GZI,Ghazni Airport,Afghanistan,01010000C069F7FFFF6C1A514075ECFF5FFEC340400000000000EEBB400000000000000000
DBC,Baicheng Chang'an Airport,China,01010000C0C040102043C15E40B3B112F3ACC046400000000000007E400000000000000000
LNL,Longnan Chengzhou Airport,China,01010000C05EBA490C02735A40BE9F1A2FDDE440400000000000F6AC400000000000000000
SQD,Shangrao Sanqingshan Airport,China,01010000C019E25817B77D5D408C4AEA0434613C4000000000004075400000000000000000
YSQ,Songyuan Chaganhu Airport,China,01010000C0A33EC91D36235F40BAF59A1E147846400000000000B07C400000000000000000
JSJ,Jiansanjiang Airport,China,01010000C0960854FF20956040AE47E17A148E474000000000000000000000000000000000
WMT,Zunyi Maotai Airport,China,01010000C021020EA14A955A40C51B9947FED03B400000000000C8AF400000000000000000
LLB,Libo Airport,China,01010000C01EA9BEF38BFD5A40A4703D0AD773394000000000000000000000000000000000
